Nodo,Rw Settembre,Rw Ottobre,Rw Novembre,Rw Dicembre,Rw Dicembre Predetto,Rwerrore
DiocesisPei,,1.0,1.0,1.0,1.0,0
AndraMoiEnepemu,,1.0,1.0,1.0,1.0,0
ivanalealini,1.0,1.0,1.0,1.0,1.0,0
martalgarces,,1.0,1.0,1.0,1.0,0
CletoEstense,,0.25,0.01,1.0,0.01,49.5
chiaberger,1.0,1.0,1.0,1.0,1.0,0
ChavezMariaT1,,1.0,1.0,1.0,1.0,0
VKN07,,1.0,1.0,1.0,1.0,0
fraurolo121,1.0,0.5,0.11,0.0,0.305,15.25
fflaccomio,1.0,1.0,1.0,1.0,1.0,0
MoebiusTraining,1.0,1.0,1.0,1.0,1.0,0
Val_Gentili,,1.0,1.0,1.0,1.0,0
pigi02,0.25,0.13,0.12,0.09,0.125,1.7500000000000002
EDUARDOBONILL11,1.0,1.0,1.0,1.0,1.0,0
jncmexmia,,1.0,1.0,1.0,1.0,0
ElenaMaccolini,1.0,1.0,1.0,1.0,1.0,0
MELONEDAVIDE,,0.5,0.5,1.0,0.5,25.0
GraziaRegina,0.94,0.2,0.0,-1.0,0.1,55.00000000000001
elentirvigo,1.0,1.0,1.0,1.0,1.0,0
antoniettabono1,1.0,1.0,1.0,1.0,1.0,0
sickfleur84,,-0.0,0.02,0.98,0.02,48.0
ljmarta,,1.0,1.0,1.0,1.0,0
grisugattone,,1.0,1.0,1.0,1.0,0
ReTwitStorm_ita,,1.0,-0.0,0.0,0.0,0
2Luminez,,1.0,1.0,1.0,1.0,0
BGVTBO,,-1.0,-1.0,-1.0,-1.0,0
UnaManuACaso,,1.0,1.0,1.0,1.0,0
MayteLozanoRub1,,1.0,1.0,1.0,1.0,0
mattinodipadova,1.0,1.0,1.0,1.0,1.0,0
RassegnaZampa,,1.0,1.0,1.0,1.0,0
Penidala,,1.0,1.0,1.0,1.0,0
JoseCaceda1,1.0,1.0,1.0,1.0,1.0,0
Kikekom,,1.0,1.0,1.0,1.0,0
Landyshoo,,1.0,1.0,1.0,1.0,0
politicacero29,,1.0,1.0,1.0,1.0,0
Millakisu,,1.0,1.0,1.0,1.0,0
orlan_rs,,1.0,1.0,1.0,1.0,0
giaky_cr9,,1.0,0.93,-0.08,0.93,50.5
JanLopez99,,1.0,1.0,1.0,1.0,0
rossi20_rossi,,1.0,1.0,1.0,1.0,0
Samuel_Bertozzi,,1.0,1.0,1.0,1.0,0
Rosasimancas,,1.0,1.0,1.0,1.0,0
PATRIZIA953,,1.0,1.0,1.0,1.0,0
giancarlomola,,1.0,1.0,1.0,1.0,0
AOstrouska,,1.0,1.0,0.0,1.0,50.0
PsicologiLazio,,1.0,1.0,0.01,1.0,49.5
MarescaCarlo,,0.04,0.25,0.46,0.25,10.500000000000002
lamarea_com,,1.0,1.0,1.0,1.0,0
Alcofibras77,1.0,1.0,1.0,0.02,1.0,49.0
alessiolasta,,0.96,-0.03,1.0,-0.03,51.5
seba8101996,,1.0,1.0,1.0,1.0,0
portusanidad,,1.0,1.0,1.0,1.0,0
minarompa,1.0,1.0,1.0,0.5,1.0,25.0
70giovanni,,1.0,1.0,1.0,1.0,0
fisionines,1.0,1.0,1.0,1.0,1.0,0
juanjonieto79,1.0,1.0,1.0,1.0,1.0,0
FCBalletTheatre,,1.0,-0.03,1.0,-0.03,51.5
gabrielepx,1.0,0.5,0.13,0.0,0.315,15.75
jmgarciavazquez,,1.0,1.0,1.0,1.0,0
AngelaAngelmi,1.0,1.0,1.0,0.5,1.0,25.0
rgonzalezco,1.0,1.0,1.0,1.0,1.0,0
likifumei,,1.0,1.0,1.0,1.0,0
faustacu,,1.0,1.0,0.5,1.0,25.0
jramonfernandez,,1.0,1.0,1.0,1.0,0
AvvocatoDeMarco,1.0,0.49,0.29,-0.01,0.39,20.0
marinapiva67,0.94,0.97,0.5,0.67,0.735,3.2499999999999973
Morenozagor,,1.0,1.0,-0.08,1.0,54.0
luis_lalupu,,1.0,1.0,1.0,1.0,0
andreadeluca86,1.0,1.0,1.0,1.0,1.0,0
tayvs15,,1.0,1.0,1.0,1.0,0
estherm_2014,,1.0,1.0,1.0,1.0,0
sinagogadesatan,,1.0,1.0,1.0,1.0,0
JavierdeCaceres,,0.5,0.5,0.5,0.5,0
IvoMalaguti,,1.0,0.5,0.0,0.5,25.0
anthos_04,1.0,1.0,0.5,0.5,0.75,12.5
Cinasky5,0.63,0.4,0.4,1.0,0.4,30.0
LuisReneGuzman2,1.0,1.0,1.0,1.0,1.0,0
PravatoSilvano,,1.0,0.1,-0.1,0.1,10.0
Miowid53A,1.0,1.0,1.0,1.0,1.0,0
PARISTIDESJR,1.0,1.0,1.0,1.0,1.0,0
Carmenciaramel,0.14,0.11,0.06,1.0,0.08499999999999999,45.75
mauro8100,1.0,1.0,1.0,1.0,1.0,0
luisaloffredo28,1.0,1.0,0.33,-1.0,0.665,83.25
Protestantesimo,1.0,1.0,1.0,1.0,1.0,0
giuseppesfrego2,1.0,1.0,1.0,1.0,1.0,0
domenicoditell1,,1.0,1.0,1.0,1.0,0
nakisady,,1.0,0.5,0.5,0.5,0
PaolaTaufer,,1.0,1.0,1.0,1.0,0
XMadariagaI,,1.0,1.0,1.0,1.0,0
resisting_00,,1.0,1.0,1.0,1.0,0
luigic64,1.0,0.17,0.08,0.23,0.125,5.250000000000001
AlbertoDoria5,,1.0,1.0,1.0,1.0,0
donatellafulvia,,0.08,0.0,0.18,0.0,9.0
lah2711,1.0,1.0,1.0,1.0,1.0,0
pvictorsalomon,,1.0,1.0,1.0,1.0,0
il_Conte78,,0.5,0.33,0.25,0.33,4.000000000000001
martinagentil9,,1.0,1.0,1.0,1.0,0
ArthurRSob,,1.0,1.0,1.0,1.0,0
NFratoianni,,0.5,0.0,0.5,0.0,25.0
dhlopez,,1.0,1.0,1.0,1.0,0
paolariccardi83,1.0,1.0,1.0,1.0,1.0,0
Franci_Bartali,,0.96,0.0,1.0,0.0,50.0
cafedenocheAP,1.0,1.0,1.0,1.0,1.0,0
JBCPERU,1.0,1.0,1.0,1.0,1.0,0
colegiobioetica,1.0,1.0,0.5,0.5,0.75,12.5
carlospadua11,,1.0,1.0,1.0,1.0,0
Vannini2016,,0.99,0.99,0.5,0.99,24.5
roxanapabla1,,0.5,0.5,0.5,0.5,0
cogio73,,1.0,1.0,1.0,1.0,0
StefaniaNonno,1.0,0.5,0.24,0.02,0.37,17.5
isagasti,,1.0,1.0,1.0,1.0,0
riccio_echinus,0.31,-0.0,-0.01,0.0,-0.005,0.25
Nohemidfigueroa,,1.0,1.0,1.0,1.0,0
maru_tadeo,,1.0,0.33,0.25,0.33,4.000000000000001
ferne1908,1.0,1.0,1.0,1.0,1.0,0
JenniVirtanen,,1.0,1.0,1.0,1.0,0
inma1496,1.0,1.0,1.0,1.0,1.0,0
Carmen453,0.5,0.33,0.5,0.25,0.41500000000000004,8.250000000000002
Trinida87046152,,1.0,1.0,1.0,1.0,0
ArabaFeni,,0.25,0.11,0.0,0.11,5.5
angela_roveda,-1.0,1.0,0.46,-0.03,0.73,38.0
macades564,1.0,1.0,1.0,1.0,1.0,0
smrf50,,1.0,1.0,1.0,1.0,0
giorgiogaias92,0.75,0.27,0.43,0.67,0.35,16.000000000000004
antoniomichel25,1.0,0.5,0.5,0.5,0.5,0
FranceManto64,,1.0,1.0,1.0,1.0,0
mlFalcinelli,1.0,1.0,1.0,1.0,1.0,0
Mania48Mania53,,1.0,1.0,0.5,1.0,25.0
cominif,,0.5,0.46,-0.03,0.46,24.5
TizianadeFeo,,1.0,1.0,1.0,1.0,0
giobbeling,1.0,1.0,1.0,1.0,1.0,0
RobertoZucchi11,,1.0,1.0,1.0,1.0,0
Ghigliottina,,1.0,1.0,1.0,1.0,0
giulianofalco,,1.0,0.5,1.0,0.5,25.0
RamirezMariuxi,,1.0,1.0,1.0,1.0,0
NikiBarba,,-0.07,0.01,0.93,0.01,46.0
BenecomuneNet,1.0,0.5,0.5,0.5,0.5,0
Mariaperezpere,,1.0,1.0,1.0,1.0,0
KDpuolue,1.0,1.0,0.25,0.25,0.625,18.75
chiara_amt,,1.0,1.0,1.0,1.0,0
paupulkkinen,,0.0,1.0,1.0,1.0,0
MiyakeEau,1.0,0.32,0.5,0.0,0.41000000000000003,20.5
SergioLegram,,1.0,1.0,1.0,1.0,0
afdmd,1.0,0.33,0.31,0.36,0.32,1.9999999999999991
agspagnolo,1.0,1.0,1.0,0.01,1.0,49.5
Pax_Liber,,1.0,1.0,1.0,1.0,0
Deputatipd,,1.0,0.14,0.0,0.14,7.000000000000001
MediaNarodoweMN,,1.0,1.0,1.0,1.0,0
karmelafranga,,1.0,0.5,0.5,0.5,0
MireyaFitzger14,,1.0,1.0,1.0,1.0,0
SHIELD73,,1.0,1.0,1.0,1.0,0
sacchetico,,1.0,1.0,1.0,1.0,0
DorannaD,,0.33,0.28,0.0,0.28,14.000000000000002
eucervo,,1.0,1.0,1.0,1.0,0
carrarofabio69,0.23,0.5,0.14,0.33,0.32,0.5000000000000004
NicoliniNadia,,0.5,-0.18,0.33,-0.18,25.5
SONOSOPHIA,,1.0,1.0,1.0,1.0,0
julianhh2001,1.0,1.0,1.0,1.0,1.0,0
MaterBi_it,,1.0,1.0,1.0,1.0,0
mortozombie,1.0,1.0,1.0,1.0,1.0,0
Madridasco1,,0.5,0.5,0.5,0.5,0
Mery01267484,1.0,1.0,0.99,1.0,0.995,0.2500000000000002
AversaSolidale,1.0,1.0,1.0,1.0,1.0,0
Gio_Orme,,1.0,1.0,1.0,1.0,0
kokeconde,1.0,1.0,1.0,1.0,1.0,0
asuddipaperino,0.75,0.43,0.47,0.01,0.44999999999999996,21.999999999999996
CuadraUni,,1.0,1.0,1.0,1.0,0
VictorAurel,,1.0,0.0,-1.0,0.0,50.0
deiGuildiverni,,1.0,1.0,-1.0,1.0,100.0
anticonamurillo,1.0,1.0,1.0,1.0,1.0,0
mvf9283,,1.0,1.0,1.0,1.0,0
clarissa_gmai,0.16,0.33,0.14,0.14,0.23500000000000001,4.75
Maria_Piera,,1.0,0.5,1.0,0.5,25.0
hastaelmonyoooo,,0.5,0.33,0.33,0.33,0
GranujarOliver1,1.0,1.0,1.0,1.0,1.0,0
planetpaul65,,0.5,0.5,1.0,0.5,25.0
eli4008,,1.0,1.0,1.0,1.0,0
BonoraGabriella,,0.96,-0.03,0.33,-0.03,18.0
efrantirise,,0.25,0.1,1.0,0.1,45.0
P_OSCARG,,1.0,1.0,1.0,1.0,0
ADN_Bolivariano,,1.0,0.5,0.5,0.5,0
soalmila,1.0,1.0,1.0,1.0,1.0,0
LauraCarrese,0.5,0.5,0.23,0.07,0.365,14.75
Domingo_777,,1.0,0.5,0.5,0.5,0
SusanaGarbarin6,,1.0,1.0,1.0,1.0,0
ntoniom72,1.0,0.33,0.15,0.26,0.24,1.0000000000000009
DaniloSpanu,,1.0,1.0,1.0,1.0,0
outsidersguia,1.0,1.0,1.0,1.0,1.0,0
Maddyosteo,,1.0,0.99,0.32,0.99,33.5
lilasart,,0.96,0.0,0.33,0.0,16.5
RapoMarco,,1.0,1.0,1.0,1.0,0
DinamitaHumeda,,1.0,1.0,1.0,1.0,0
ricquattro,0.99,0.03,0.02,0.0,0.025,1.25
maira_cedu,,1.0,1.0,1.0,1.0,0
drvigon,,1.0,1.0,1.0,1.0,0
fiordisale,1.0,1.0,1.0,1.0,1.0,0
lucapennati,1.0,1.0,1.0,1.0,1.0,0
Silviax14ok,,1.0,1.0,1.0,1.0,0
giulianofelluga,,0.96,-0.02,1.0,-0.02,51.0
tenientenegro,,1.0,1.0,1.0,1.0,0
borghigiana,,1.0,0.0,0.0,0.0,0
labettyle_betty,,1.0,1.0,1.0,1.0,0
venezolanocomum,,1.0,1.0,1.0,1.0,0
MovimentoSEL,1.0,0.5,0.5,1.0,0.5,25.0
IARETUSA,1.0,1.0,1.0,1.0,1.0,0
uaarbologna,,1.0,1.0,1.0,1.0,0
SaloneEdSociale,,1.0,1.0,1.0,1.0,0
Andgasperini,,0.67,0.08,0.2,0.08,6.000000000000001
mgmalacrida,,1.0,1.0,1.0,1.0,0
marlenasanta,,0.33,0.33,0.5,0.33,8.5
billa_silvia,,1.0,0.01,0.5,0.01,24.5
RosalbaPerini,1.0,0.04,0.15,1.0,0.095,45.25
Crazy_Med_,,0.5,0.5,0.5,0.5,0
stanzaselvaggia,,0.96,0.04,1.0,0.04,48.0
gaejimmy,,1.0,1.0,0.5,1.0,25.0
massimo_avv,0.5,0.5,0.5,0.5,0.5,0
vnewsit,1.0,1.0,1.0,1.0,1.0,0
alzgdl,,1.0,1.0,1.0,1.0,0
Virus1979C,,0.66,0.29,0.25,0.29,1.9999999999999991
egoJarp,,1.0,1.0,1.0,1.0,0
BrigitteRomano,,0.96,0.0,1.0,0.0,50.0
BersaniLeda,,1.0,1.0,1.0,1.0,0
nev_it,1.0,1.0,1.0,0.6,1.0,20.0
tereirodriguez,,0.5,0.5,0.5,0.5,0
Mundo_ECpe,1.0,1.0,1.0,1.0,1.0,0
Kokoomus_Hki,,1.0,1.0,1.0,1.0,0
Marilena_Vinci,,1.0,1.0,1.0,1.0,0
mariopreza7,1.0,1.0,1.0,1.0,1.0,0
EdiGirolami,,1.0,1.0,0.0,1.0,50.0
MirfetPiccolo,1.0,1.0,1.0,1.0,1.0,0
LaFrancaEffe,0.5,0.25,0.25,0.08,0.25,8.5
YoJoseA,,1.0,1.0,1.0,1.0,0
MatteoMainardi,0.5,0.5,0.06,0.17,0.28,5.500000000000001
horadeverdad,,1.0,1.0,1.0,1.0,0
elisabettafaval,,1.0,1.0,1.0,1.0,0
giraldo_ale,,1.0,1.0,1.0,1.0,0
roximom56,,1.0,1.0,1.0,1.0,0
FAnselmoLorenzo,,1.0,1.0,1.0,1.0,0
xabier2013,0.0,-0.11,-0.07,0.0,-0.09,4.5
Orizzontiverdi,,1.0,1.0,1.0,1.0,0
VIGILGHUGO,1.0,1.0,1.0,1.0,1.0,0
rogofe47Chile,,1.0,1.0,1.0,1.0,0
simonaumberta,1.0,0.5,0.2,0.55,0.35,10.000000000000004
I_LOVE_RT_ALL,,1.0,1.0,1.0,1.0,0
ericcoacosta,1.0,1.0,1.0,1.0,1.0,0
avalbruccioli,1.0,1.0,0.5,-1.0,0.75,87.5
CallMePollyanne,,0.99,0.99,-0.01,0.99,50.0
testamentobio,0.47,0.02,0.08,0.11,0.05,3.0
OrsoBufalo,,-1.0,-1.0,-1.0,-1.0,0
menica2,,1.0,0.25,0.67,0.25,21.000000000000004
Dantona2,,1.0,1.0,1.0,1.0,0
MagliocchettiM,,1.0,1.0,0.33,1.0,33.5
matteocannito,1.0,0.24,0.28,0.0,0.26,13.0
silverio15,,1.0,1.0,1.0,1.0,0
mfasgiud,,1.0,0.46,-0.08,0.46,27.0
pmurciasureste,,1.0,1.0,1.0,1.0,0
chiesa_stefano,,1.0,1.0,1.0,1.0,0
RaulFilosof,,1.0,1.0,1.0,1.0,0
Savelli_Antonio,1.0,0.32,0.03,1.0,0.175,41.25
Minamarieke,,1.0,1.0,1.0,1.0,0
juansaesp,1.0,1.0,1.0,1.0,1.0,0
antonluca_cuoco,,1.0,0.33,1.0,0.33,33.5
RhamonJaner,,1.0,1.0,1.0,1.0,0
amalia_campo,,1.0,1.0,1.0,1.0,0
enfermera2pto0,,1.0,1.0,1.0,1.0,0
PodemosRnorte,,1.0,1.0,1.0,1.0,0
ve_Viri,1.0,1.0,1.0,1.0,1.0,0
lavandojato,1.0,1.0,1.0,1.0,1.0,0
PiazzapulitaLA7,,-0.02,-0.03,0.0,-0.03,1.5
battaglia_persa,1.0,1.0,1.0,1.0,1.0,0
semingro,0.94,0.97,0.59,-0.01,0.78,39.5
GioBreg,1.0,0.5,0.5,0.33,0.5,8.5
Omantini,1.0,1.0,0.78,0.48,0.89,20.5
lennamakeup,,1.0,1.0,1.0,1.0,0
Roc_and_Roll,,0.5,0.0,-0.5,0.0,25.0
GloriaMaria_T,,1.0,1.0,1.0,1.0,0
Kanguronightly,,1.0,1.0,1.0,1.0,0
IdeasdeRebelion,,1.0,1.0,1.0,1.0,0
Elygabrysabry1,,1.0,1.0,1.0,1.0,0
veronicariera1,,1.0,1.0,-1.0,1.0,100.0
sadamaioria,,1.0,1.0,1.0,1.0,0
madrenovelera,,1.0,1.0,1.0,1.0,0
LariosTaboada,1.0,1.0,1.0,1.0,1.0,0
matteoburico,1.0,1.0,0.5,0.0,0.75,37.5
inocencio_gil,,1.0,1.0,1.0,1.0,0
silvanhoe,,1.0,1.0,0.0,1.0,50.0
Stefano95172092,0.94,0.97,1.0,0.93,0.985,2.749999999999997
ArtBeatIdeas,,0.5,0.33,0.67,0.33,17.0
aliomp,1.0,1.0,1.0,1.0,1.0,0
AMAPACI_SanSe,1.0,1.0,1.0,1.0,1.0,0
DelsantoRaf,,1.0,1.0,1.0,1.0,0
mgiuscaffagnini,1.0,1.0,1.0,1.0,1.0,0
Bianca_Vidal_,,1.0,1.0,1.0,1.0,0
Agenzia_Italia,,1.0,1.0,1.0,1.0,0
RobertaRobertam,,1.0,1.0,1.0,1.0,0
Malcarabel,,1.0,1.0,1.0,1.0,0
pensierozoppo,1.0,1.0,1.0,1.0,1.0,0
_infoLibre,,1.0,1.0,1.0,1.0,0
PedroMillaO,,1.0,1.0,1.0,1.0,0
LaPorres,1.0,1.0,1.0,1.0,1.0,0
rorato_andrea,,1.0,0.5,0.5,0.5,0
_ehodettotutto,,0.4,0.14,0.33,0.14,9.5
giacomozt,,1.0,1.0,0.33,1.0,33.5
gibergantin,,1.0,1.0,1.0,1.0,0
susanna769,,0.5,0.25,0.01,0.25,12.0
cloeg49,1.0,1.0,1.0,1.0,1.0,0
magnomiche,1.0,0.07,0.04,0.01,0.05500000000000001,2.2500000000000004
kuliscioff,,1.0,1.0,1.0,1.0,0
KARAGOONIES,,1.0,1.0,1.0,1.0,0
ACazzeggio,1.0,1.0,1.0,1.0,1.0,0
DavidGarcaHern2,1.0,1.0,1.0,1.0,1.0,0
AndreBellins,1.0,1.0,1.0,1.0,1.0,0
EnriqueMirabet,,0.4,0.4,0.4,0.4,0
MarcG_69,-1.0,-1.0,0.1,0.14,-0.45,29.500000000000004
vimorava,1.0,1.0,1.0,1.0,1.0,0
martitadelgad,,1.0,1.0,1.0,1.0,0
egarzher,,1.0,1.0,1.0,1.0,0
PviLe,,0.0,0.5,0.5,0.5,0
alice_561,,1.0,1.0,1.0,1.0,0
ejepaliativos,1.0,1.0,1.0,1.0,1.0,0
BoniniPa,,1.0,1.0,1.0,1.0,0
cesarebrogi1,,0.5,0.0,0.0,0.0,0
emmecola,,0.97,0.98,-1.0,0.98,99.0
fulviasmart,,1.0,1.0,1.0,1.0,0
lacuradeltempo,,1.0,1.0,1.0,1.0,0
patrizia_marra,,0.96,0.0,1.0,0.0,50.0
Gi_Gi_TO,1.0,1.0,1.0,1.0,1.0,0
CosasmiasA,,1.0,1.0,1.0,1.0,0
AnonimusCR,,1.0,1.0,1.0,1.0,0
jacopo_lanza,,1.0,1.0,1.0,1.0,0
BbCaulfield,1.0,1.0,0.33,-0.0,0.665,33.25
FraViolaRosso,,1.0,1.0,1.0,1.0,0
Leggilenuvole,1.0,1.0,1.0,1.0,1.0,0
vittorio_b01,1.0,1.0,1.0,1.0,1.0,0
GIULIOCAVALLI4,,1.0,1.0,1.0,1.0,0
dorinadeli,,0.96,0.0,1.0,0.0,50.0
jacopogiliberto,,0.5,0.5,0.33,0.5,8.5
caldarolaf,-1.0,-1.0,-1.0,-1.0,-1.0,0
UILDMnazionale,,1.0,1.0,1.0,1.0,0
oliviacozzani,,1.0,1.0,1.0,1.0,0
jcarlos2312,1.0,1.0,1.0,1.0,1.0,0
Cesar_TD,,1.0,1.0,1.0,1.0,0
soleteolayo,,0.67,0.67,0.67,0.67,0
FanClubMGiletti,,0.96,0.0,1.0,0.0,50.0
degaragorri,,1.0,0.5,0.5,0.5,0
onlyrocknrose,,1.0,1.0,1.0,1.0,0
AcupuntorMedico,1.0,1.0,1.0,1.0,1.0,0
ninfasia,,1.0,1.0,1.0,1.0,0
CcarvajalA2012,,1.0,1.0,1.0,1.0,0
dbetterworld,1.0,1.0,1.0,1.0,1.0,0
trilly153,,1.0,1.0,0.5,1.0,25.0
MarilenaAll,,1.0,0.33,0.25,0.33,4.000000000000001
Manu34949345,,1.0,1.0,1.0,1.0,0
iarsuaga,,1.0,1.0,1.0,1.0,0
sara_iafelice,,0.48,0.48,1.0,0.48,26.0
selmabellomo,,1.0,0.5,1.0,0.5,25.0
clmmrt75,,1.0,0.5,1.0,0.5,25.0
berry_boh,,1.0,0.93,-0.08,0.93,50.5
conci66aa,,1.0,0.5,0.5,0.5,0
bepuppy,1.0,1.0,1.0,1.0,1.0,0
diegoramosflor,1.0,0.5,0.5,0.5,0.5,0
EskolaTHL,,0.0,1.0,1.0,1.0,0
RebecccaAguilar,,1.0,1.0,1.0,1.0,0
anabue,,1.0,1.0,1.0,1.0,0
_grazai_,,1.0,1.0,1.0,1.0,0
LisQue2,,1.0,1.0,1.0,1.0,0
hele_fr,1.0,1.0,1.0,0.33,1.0,33.5
AMPekkola,1.0,1.0,0.5,0.5,0.75,12.5
RobVicaretti,,1.0,1.0,1.0,1.0,0
saratripodi2,0.5,0.5,0.33,0.33,0.41500000000000004,4.250000000000001
prato_mauro,,1.0,1.0,0.5,1.0,25.0
Josjosmar59,1.0,1.0,1.0,1.0,1.0,0
GayArtists,,0.96,0.0,1.0,0.0,50.0
MarcoBorelli3,,1.0,0.05,-0.5,0.05,27.500000000000004
NeriTorrigiani,,0.25,0.27,0.38,0.27,5.499999999999999
syrke87,,1.0,0.5,1.0,0.5,25.0
SilviaMeleroAba,,1.0,1.0,1.0,1.0,0
BETIANA16,,1.0,1.0,1.0,1.0,0
robellarda,,1.0,0.33,0.5,0.33,8.5
sardo1951,,1.0,0.0,0.14,0.0,7.000000000000001
MaitriRodrigo,,1.0,1.0,1.0,1.0,0
DiRosadipietro,,0.49,0.5,0.03,0.5,23.5
Mauro_Colombo7,,0.33,0.14,1.0,0.14,43.0
Nadia09020504,,1.0,1.0,1.0,1.0,0
AnnaMariaPes1,0.17,0.5,0.5,1.0,0.5,25.0
ZiaGabriella1,,1.0,1.0,0.0,1.0,50.0
letydark855846,1.0,1.0,1.0,1.0,1.0,0
yolanda_glez,,1.0,1.0,1.0,1.0,0
Tatyana_Orozco,,1.0,1.0,1.0,1.0,0
danbertsamp,,0.5,0.29,1.0,0.29,35.5
Paesedellanima,,0.49,0.5,1.0,0.5,25.0
docfmarin,1.0,1.0,0.5,0.5,0.75,12.5
seminariotun,,1.0,1.0,1.0,1.0,0
Stegosauro,,1.0,1.0,-1.0,1.0,100.0
Lola83640467,,0.96,-0.03,1.0,-0.03,51.5
Miti_Vigliero,,1.0,0.01,1.0,0.01,49.5
gelso02,,1.0,1.0,1.0,1.0,0
agruspar,1.0,1.0,0.5,0.5,0.75,12.5
MariajoDGuirao,,1.0,1.0,1.0,1.0,0
ScipioneRoma,,1.0,1.0,1.0,1.0,0
montenecu,1.0,1.0,1.0,1.0,1.0,0
MauriWLJ,,1.0,1.0,1.0,1.0,0
FilSava,,1.0,0.5,0.5,0.5,0
spina_barny,,1.0,0.0,0.0,0.0,0
angelinascanu,,1.0,-0.0,0.0,0.0,0
excvlc,,1.0,1.0,1.0,1.0,0
pleyadian76,1.0,1.0,1.0,1.0,1.0,0
carmenderodri,,1.0,1.0,1.0,1.0,0
jeshitare,,1.0,1.0,1.0,1.0,0
Renato77370853,1.0,0.28,0.02,0.0,0.15000000000000002,7.500000000000001
SPBioetica_UNAM,,1.0,1.0,1.0,1.0,0
RLP_LAZIO,,1.0,0.0,0.0,0.0,0
Victoria_de_VOX,,1.0,1.0,1.0,1.0,0
almena,,1.0,1.0,1.0,1.0,0
FMinchiatti,,1.0,1.0,1.0,1.0,0
donmimi,,0.33,0.02,0.14,0.02,6.000000000000001
episcopadocol,,1.0,1.0,1.0,1.0,0
FalcionelliFede,,1.0,1.0,1.0,1.0,0
ninuca153,,1.0,1.0,1.0,1.0,0
MerCarlos_,,1.0,1.0,1.0,1.0,0
LNDC_NAZIONALE,1.0,1.0,1.0,1.0,1.0,0
jjoaquinpr,,1.0,1.0,1.0,1.0,0
PortavozaraguaE,,1.0,1.0,1.0,1.0,0
lordibr,,1.0,1.0,1.0,1.0,0
taxistalobbysta,1.0,1.0,1.0,1.0,1.0,0
simonettatomass,,0.48,0.5,0.2,0.5,15.0
NeftaliEspinosa,,1.0,0.5,0.5,0.5,0
crisfo61,0.33,0.04,0.05,0.01,0.045,1.7499999999999998
roquerisima,,1.0,1.0,1.0,1.0,0
francang1950,,0.11,0.11,0.99,0.11,44.0
Antonellina2017,1.0,1.0,1.0,1.0,1.0,0
josillodj,,1.0,1.0,1.0,1.0,0
fabpmcg,,0.5,0.33,0.5,0.33,8.5
Flaianoisalive,,0.5,0.33,-0.08,0.33,20.5
TommasoLidestri,,1.0,1.0,1.0,1.0,0
lageloni,1.0,1.0,1.0,1.0,1.0,0
morissese,,1.0,0.31,1.0,0.31,34.5
Sarah_Bernini,,1.0,1.0,0.67,1.0,16.499999999999996
MoebiusAgency,1.0,1.0,1.0,1.0,1.0,0
PauloNescio,,1.0,1.0,1.0,1.0,0
winniekruger,1.0,1.0,1.0,0.5,1.0,25.0
danieledvpd,0.33,0.55,0.14,0.03,0.34500000000000003,15.750000000000004
VICENTEMORRO,,1.0,1.0,1.0,1.0,0
JCLuis_anest,,1.0,1.0,1.0,1.0,0
Radio1Rai,,1.0,1.0,1.0,1.0,0
vittoriozincone,,0.96,0.0,1.0,0.0,50.0
leti_palmisano,,1.0,1.0,1.0,1.0,0
boschi_vivi,,1.0,1.0,1.0,1.0,0
PiaLocatelli,1.0,1.0,0.5,1.0,0.75,12.5
Ereda_V,,0.06,0.04,1.0,0.04,48.0
GITbassano,,1.0,1.0,1.0,1.0,0
