Nodo,Venezuela Settembre,Venezuela Ottobre,Venezuela Novembre,Venezuela Dicembre,Venezuela Dicembre Predetto,Venezuelaerrore
News_AP_,,1.0,1.0,1.0,1.0,0
antnqu,,0.9251320090837617,0.7475637503932303,0.5664393758956797,0.7475637503932303,9.05621872487753
mortileo,1.0,1.0,1.0,1.0,1.0,0
8x1000Valdese,1.0,1.0,1.0,1.0,1.0,0
maiteazules,1.0,1.0,1.0,1.0,1.0,0
gasterya,1.0,1.0,1.0,1.0,1.0,0
ilnibbioalto,0.5905689872626149,0.9303819335263631,0.8557409865420988,0.7832196879478399,0.893061460034231,5.492088604319556
denise_mazzola,,1.0,1.0,1.0,1.0,0
marghiadnsal,,1.0,0.9314402311199229,0.4081632653061225,0.9314402311199229,26.163848290690016
jeistiven,1.0,1.0,1.0,1.0,1.0,0
monicaclaudia09,,1.0,1.0,1.0,1.0,0
Noemi17325116,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
streghina62,,0.8955729002895447,0.7114819730841977,0.5664393758956797,0.7114819730841977,7.2521298594258985
MFarreAlmacell,,1.0,1.0,1.0,1.0,0
cnt_ue,,1.0,1.0,1.0,1.0,0
Pietro_Firenze,,0.6677583964361917,0.6821889678041634,0.7362428004388039,0.6821889678041634,2.7026916317320238
PortoPar,,1.0,1.0,1.0,1.0,0
acistampa,,1.0,1.0,1.0,1.0,0
CleliaMussari,-0.20471550636869257,-0.06699310425233607,0.22513339859172166,0.6666666666666666,0.0790701471696928,29.379825974848693
bibder,,1.0,1.0,1.0,1.0,0
daniele19921,1.0,1.0,1.0,1.0,1.0,0
matasm11,,1.0,1.0,1.0,1.0,0
Avvenire_NEI,,1.0,1.0,1.0,1.0,0
AleRojasRosas,1.0,1.0,1.0,1.0,1.0,0
potraverde,,1.0,1.0,1.0,1.0,0
AlbertoManRiv,1.0,1.0,1.0,1.0,1.0,0
NandreaBeltran,1.0,1.0,1.0,1.0,1.0,0
PierPao21921186,,1.0,1.0,1.0,1.0,0
lando16856,,1.0,1.0,0.0,1.0,50.0
libellula58,,1.0,1.0,1.0,1.0,0
monagasbello,,1.0,1.0,1.0,1.0,0
Index_Research,,1.0,1.0,1.0,1.0,0
flaviafratello,-1.0,-1.0,-1.0,-1.0,-1.0,0
JustoAznarLucea,1.0,1.0,1.0,1.0,1.0,0
NoidiVidas,,1.0,1.0,1.0,1.0,0
StellaSirio60,1.0,1.0,1.0,1.0,1.0,0
parsanmart,1.0,1.0,1.0,1.0,1.0,0
giorgiabv,,1.0,1.0,1.0,1.0,0
SabrinaDR65,,1.0,1.0,0.0,1.0,50.0
nelpaeseit,,1.0,1.0,1.0,1.0,0
APatroniGriffi,,1.0,1.0,1.0,1.0,0
MarghareteTrevi,1.0,1.0,1.0,1.0,1.0,0
49mamie51,1.0,1.0,1.0,1.0,1.0,0
Mariaeu13,,1.0,1.0,1.0,1.0,0
carmellompart,1.0,1.0,1.0,1.0,1.0,0
IlariaPiperno,,1.0,1.0,1.0,1.0,0
Articolo1P,1.0,1.0,1.0,1.0,1.0,0
Massimilianosg3,,0.8259092881561844,0.9478554284782723,0.8978406201267721,0.9478554284782723,2.500740417575009
menadasilva,1.0,1.0,1.0,1.0,1.0,0
derechoavivir,1.0,1.0,1.0,1.0,1.0,0
emi_sanna,0.5905689872626149,0.939682086994611,0.8023696290855945,1.0,0.8710258580401027,6.448707097994866
GuerreraSultana,1.0,1.0,1.0,1.0,1.0,0
EuropaVentotene,,1.0,1.0,1.0,1.0,0
JuanjoVII,1.0,1.0,1.0,1.0,1.0,0
juanbasangulo,,1.0,1.0,1.0,1.0,0
MarcoVall8,,1.0,1.0,1.0,1.0,0
asun_velasco,,1.0,1.0,1.0,1.0,0
Agatirso81,,1.0,1.0,1.0,1.0,0
pirata_21,1.0,1.0,1.0,1.0,1.0,0
MariVillalba3,1.0,1.0,1.0,1.0,1.0,0
Dquijanoh,,1.0,1.0,1.0,1.0,0
anna_mattarelli,,0.8259092881561844,0.9652369523188482,0.7956812402535444,0.9652369523188482,8.477785603265191
Fervabi,,1.0,1.0,1.0,1.0,0
gio_spagnuolo,,1.0,1.0,1.0,1.0,0
AntoniaCordedda,,0.9169133299044905,0.783402029068164,0.07355717704123818,0.783402029068164,35.49224260134629
Alejocrawley,,1.0,1.0,1.0,1.0,0
_matteomartini_,,1.0,1.0,1.0,1.0,0
Maxbar65Massimo,,0.9278250439249123,0.8583683820215884,1.0,0.8583683820215884,7.081580898920581
contropiano,,1.0,1.0,1.0,1.0,0
vince_bryce,1.0,1.0,1.0,1.0,1.0,0
ilaborletti,1.0,0.9251320090837617,0.7475637503932303,1.0,0.836347879738496,8.1826060130752
ginoruizmacia,,1.0,1.0,1.0,1.0,0
ANDREABE01,1.0,1.0,1.0,1.0,1.0,0
EvaGSempere,1.0,1.0,1.0,1.0,1.0,0
MariaAn79921955,,1.0,1.0,1.0,1.0,0
carloiannello,,1.0,1.0,1.0,1.0,0
hopegj87,1.0,1.0,1.0,1.0,1.0,0
nonegoziabili,1.0,1.0,1.0,1.0,1.0,0
electra1966,,0.9591578386095221,0.9253626635156291,0.876185203949235,0.9253626635156291,2.458872978319704
ForzaEU,,0.9278250439249123,0.7167367640431768,1.0,0.7167367640431768,14.163161797841163
liviofiorillo,1.0,1.0,1.0,1.0,1.0,0
Manuel_Ghezzi,,-1.0,-1.0,-1.0,-1.0,0
Tempi_it,1.0,1.0,1.0,1.0,1.0,0
MuredduGiovanni,1.0,1.0,1.0,1.0,1.0,0
Kikkablues01,1.0,1.0,1.0,1.0,1.0,0
57Davide,,1.0,0.8918000652587167,1.0,0.8918000652587167,5.409996737064166
CenalbeCo,1.0,1.0,1.0,1.0,1.0,0
antonio_salvati,,1.0,1.0,1.0,1.0,0
franco56939151,1.0,1.0,1.0,1.0,1.0,0
24OreSanita,1.0,1.0,1.0,1.0,1.0,0
michelecocomazz,1.0,1.0,1.0,1.0,1.0,0
MassimoBertoni3,1.0,1.0,1.0,1.0,1.0,0
amrugar,,1.0,1.0,1.0,1.0,0
JoseHinojosaCob,,1.0,1.0,1.0,1.0,0
CarloSantaroni,0.7764221520011908,0.9523415067285986,0.8516706089438502,0.7853348922534723,0.9020060578362243,5.833558279137602
ulisesbetania,,1.0,1.0,1.0,1.0,0
FedPiana,,1.0,1.0,1.0,1.0,0
bravorubendario,,1.0,1.0,1.0,1.0,0
carmelaricov,1.0,1.0,1.0,1.0,1.0,0
ardigiorgio,1.0,1.0,1.0,1.0,1.0,0
CampoProg,1.0,1.0,1.0,1.0,1.0,0
yomismaconcha,,1.0,1.0,1.0,1.0,0
VeliHolopainen,1.0,1.0,1.0,1.0,1.0,0
sandroascoli,,1.0,1.0,1.0,1.0,0
projectguevarap,1.0,1.0,1.0,1.0,1.0,0
fradepal,1.0,1.0,1.0,1.0,1.0,0
disabile1968,1.0,1.0,1.0,1.0,1.0,0
Katoenmarche,1.0,1.0,1.0,1.0,1.0,0
araydulama,1.0,1.0,1.0,1.0,1.0,0
mariatecaste,1.0,1.0,1.0,1.0,1.0,0
josebl7,,1.0,1.0,1.0,1.0,0
marcella_origgi,,1.0,0.9657201155599615,0.4081632653061225,0.9657201155599615,27.877842512691952
BrunoCarrillo,,1.0,1.0,1.0,1.0,0
fitzkarraldo5,,0.8660137914953279,0.675400195775165,1.0,0.675400195775165,16.229990211241752
kdlehti,1.0,1.0,1.0,1.0,1.0,0
FondazioneSR,1.0,1.0,1.0,1.0,1.0,0
tomaurora1,1.0,1.0,1.0,1.0,1.0,0
AndreaDinotto,1.0,1.0,1.0,1.0,1.0,0
marpilcor,,1.0,1.0,1.0,1.0,0
Jvero74,,1.0,1.0,1.0,1.0,0
bellalilli16,1.0,1.0,0.984899846354606,1.0,0.992449923177303,0.3775038411348519
donhectorhugo,,1.0,1.0,1.0,1.0,0
calderin2010,,1.0,1.0,1.0,1.0,0
pachecoemili,,1.0,1.0,1.0,1.0,0
CelliLuana,1.0,1.0,1.0,1.0,1.0,0
nataliar68,,1.0,1.0,1.0,1.0,0
maluechavez,,1.0,1.0,1.0,1.0,0
mauro28tolo,,1.0,1.0,1.0,1.0,0
mara31gbarcenas,,1.0,1.0,1.0,1.0,0
scandura,-1.0,-1.0,-1.0,1.0,-1.0,100.0
BozzaLbozza412,,1.0,1.0,1.0,1.0,0
cuadrado17,,1.0,1.0,1.0,1.0,0
lidiarosc,,1.0,1.0,1.0,1.0,0
bacicciarossi,1.0,1.0,1.0,1.0,1.0,0
Zeronegativo73,,0.9330068957476639,0.8377000978875825,1.0,0.8377000978875825,8.114995105620876
debician,,1.0,1.0,1.0,1.0,0
IleanaArgentin,,1.0,1.0,1.0,1.0,0
marconipop,,1.0,1.0,1.0,1.0,0
LucianaCiolfi,,1.0,1.0,1.0,1.0,0
MaricelCuellaS1,,1.0,1.0,1.0,1.0,0
emigaglia,,1.0,1.0,1.0,1.0,0
lila29cha,,1.0,1.0,1.0,1.0,0
Contrappuntinfo,1.0,1.0,1.0,1.0,1.0,0
AriannaTur,,-1.0,-1.0,-1.0,-1.0,0
fabiovalenza,,0.927825043912703,0.8531571767685829,1.0,0.8531571767685829,7.342141161570853
iraidarojas98,1.0,1.0,1.0,1.0,1.0,0
cachu1328,,1.0,1.0,1.0,1.0,0
MParkkila,,-1.0,1.0,1.0,1.0,0
mauriziofabi99,,1.0,1.0,1.0,1.0,0
ottogattotto,,1.0,1.0,1.0,1.0,0
APOCALISSE64,,1.0,1.0,1.0,1.0,0
maurazamir,,1.0,1.0,1.0,1.0,0
EstherDiHon,,1.0,1.0,1.0,1.0,0
alessandrabenci,,0.9678128683136531,0.7549702244179696,0.7721312289922457,0.7549702244179696,0.8580502287138081
FederSerra,0.7764221520011908,0.9523415067285986,0.7288154724693666,0.5289115646258504,0.8405784895989826,15.58334624865661
rbSpezia,,1.0,1.0,1.0,1.0,0
IsidoroGottardo,,1.0,1.0,1.0,1.0,0
AnaOmkin,,1.0,1.0,1.0,1.0,0
forumlibertas,1.0,1.0,1.0,1.0,1.0,0
MaggicaPolly,1.0,1.0,1.0,1.0,1.0,0
DanieleLorenze2,,1.0,1.0,1.0,1.0,0
lauragilli65,0.5905689872626149,0.9554060440831359,0.8380593350986137,0.8422635130509625,0.8967326895908748,2.7234588269956173
tabarneslibre,1.0,1.0,1.0,1.0,1.0,0
DiocesisPei,,1.0,1.0,1.0,1.0,0
AndraMoiEnepemu,,1.0,1.0,1.0,1.0,0
ivanalealini,1.0,1.0,1.0,1.0,1.0,0
martalgarces,,1.0,1.0,1.0,1.0,0
CletoEstense,,0.9591578386095221,0.9199419828513904,1.0,0.9199419828513904,4.002900857430481
chiaberger,1.0,1.0,1.0,1.0,1.0,0
ChavezMariaT1,,1.0,1.0,1.0,1.0,0
VKN07,,1.0,1.0,1.0,1.0,0
fraurolo121,0.5905689872626149,0.8660137914953279,0.9459000326291941,0.6666666666666666,0.905956912062261,11.96451226977972
fflaccomio,0.5905689872626149,0.8660137914953279,0.675400195775165,1.0,0.7707069936352464,11.464650318237679
MoebiusTraining,1.0,1.0,1.0,1.0,1.0,0
Val_Gentili,,1.0,1.0,1.0,1.0,0
pigi02,1.0,1.0,1.0,1.0,1.0,0
EDUARDOBONILL11,1.0,1.0,1.0,1.0,1.0,0
jncmexmia,,1.0,1.0,1.0,1.0,0
ElenaMaccolini,1.0,1.0,1.0,1.0,1.0,0
MELONEDAVIDE,,1.0,1.0,1.0,1.0,0
GraziaRegina,0.5905689872626149,0.9397396672231857,0.435586834117273,-1.0,0.6876632506702294,84.38316253351147
elentirvigo,1.0,1.0,1.0,1.0,1.0,0
antoniettabono1,1.0,1.0,1.0,1.0,1.0,0
sickfleur84,,0.6677583964361917,0.6821889678041634,0.7362428004388039,0.6821889678041634,2.7026916317320238
ljmarta,,1.0,1.0,1.0,1.0,0
grisugattone,,1.0,1.0,1.0,1.0,0
ReTwitStorm_ita,,1.0,0.9998750842420776,1.0,0.9998750842420776,0.006245787896119737
2Luminez,,1.0,1.0,1.0,1.0,0
BGVTBO,,-1.0,-1.0,-1.0,-1.0,0
UnaManuACaso,,1.0,1.0,1.0,1.0,0
MayteLozanoRub1,,1.0,1.0,1.0,1.0,0
mattinodipadova,1.0,1.0,1.0,1.0,1.0,0
RassegnaZampa,,1.0,1.0,1.0,1.0,0
Penidala,,1.0,1.0,1.0,1.0,0
JoseCaceda1,1.0,1.0,1.0,1.0,1.0,0
Kikekom,,1.0,1.0,1.0,1.0,0
Landyshoo,,1.0,1.0,1.0,1.0,0
politicacero29,,1.0,1.0,1.0,1.0,0
Millakisu,,1.0,1.0,1.0,1.0,0
orlan_rs,,1.0,1.0,1.0,1.0,0
giaky_cr9,,0.9678128683136531,0.7549702244179696,0.5442624579844915,0.7549702244179696,10.535388321673905
JanLopez99,,1.0,1.0,1.0,1.0,0
rossi20_rossi,,1.0,1.0,1.0,1.0,0
Samuel_Bertozzi,,1.0,1.0,1.0,1.0,0
Rosasimancas,,1.0,1.0,1.0,1.0,0
PATRIZIA953,,1.0,1.0,1.0,1.0,0
giancarlomola,,1.0,1.0,1.0,1.0,0
AOstrouska,,1.0,1.0,0.16666666666666666,1.0,41.66666666666667
PsicologiLazio,,1.0,1.0,1.0,1.0,0
MarescaCarlo,,0.797791720180552,0.7643779356031472,0.8062140021940194,0.7643779356031472,2.0918033295436125
lamarea_com,,1.0,1.0,1.0,1.0,0
Alcofibras77,1.0,1.0,1.0,1.0,1.0,0
alessiolasta,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
seba8101996,,1.0,1.0,1.0,1.0,0
portusanidad,,1.0,1.0,1.0,1.0,0
minarompa,1.0,1.0,1.0,1.0,1.0,0
70giovanni,,1.0,1.0,1.0,1.0,0
fisionines,1.0,1.0,1.0,1.0,1.0,0
juanjonieto79,1.0,1.0,1.0,1.0,1.0,0
FCBalletTheatre,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
gabrielepx,1.0,1.0,1.0,0.42857142857142855,1.0,28.57142857142857
jmgarciavazquez,,1.0,1.0,1.0,1.0,0
AngelaAngelmi,1.0,1.0,1.0,1.0,1.0,0
rgonzalezco,1.0,1.0,1.0,1.0,1.0,0
likifumei,,1.0,1.0,1.0,1.0,0
faustacu,,1.0,1.0,1.0,1.0,0
jramonfernandez,,1.0,1.0,1.0,1.0,0
AvvocatoDeMarco,0.5905689872626149,0.9330068957476639,0.8034202134475439,-0.1806424823302839,0.868213554597604,52.442801846394396
marinapiva67,0.5905689872626149,0.8660137914953279,0.675400195775165,0.3333333333333333,0.7707069936352464,21.868683015095655
Morenozagor,,0.9678128683136531,0.7549702244179696,0.5442624579844915,0.7549702244179696,10.535388321673905
luis_lalupu,,1.0,1.0,1.0,1.0,0
andreadeluca86,1.0,1.0,1.0,1.0,1.0,0
tayvs15,,1.0,1.0,1.0,1.0,0
estherm_2014,,1.0,1.0,1.0,1.0,0
sinagogadesatan,,1.0,1.0,1.0,1.0,0
JavierdeCaceres,,1.0,1.0,1.0,1.0,0
IvoMalaguti,,1.0,0.9657201155599615,0.0,0.9657201155599615,48.28600577799808
anthos_04,1.0,1.0,1.0,1.0,1.0,0
Cinasky5,0.7952844936313075,0.9351551858585466,0.8364380568722574,1.0,0.885796621365402,5.710168931729898
LuisReneGuzman2,1.0,1.0,1.0,1.0,1.0,0
PravatoSilvano,,1.0,0.9465190523954724,0.7005979668895665,0.9465190523954724,12.296054275295292
Miowid53A,1.0,1.0,1.0,1.0,1.0,0
PARISTIDESJR,1.0,1.0,1.0,1.0,1.0,0
Carmenciaramel,0.29528470016496233,0.6677583964361917,0.6821889678041634,0.7362428004388039,0.6749736821201775,3.0634559159313177
mauro8100,1.0,1.0,1.0,1.0,1.0,0
luisaloffredo28,1.0,1.0,1.0,-1.0,1.0,100.0
Protestantesimo,1.0,1.0,1.0,1.0,1.0,0
giuseppesfrego2,1.0,1.0,1.0,1.0,1.0,0
domenicoditell1,,1.0,1.0,1.0,1.0,0
nakisady,,1.0,1.0,1.0,1.0,0
PaolaTaufer,,1.0,1.0,1.0,1.0,0
XMadariagaI,,1.0,1.0,1.0,1.0,0
resisting_00,,1.0,1.0,1.0,1.0,0
luigic64,1.0,0.9220570286000442,0.8907185844822176,0.9341348252391531,0.9063878065411309,1.3873509349011104
AlbertoDoria5,,1.0,1.0,1.0,1.0,0
donatellafulvia,,1.0,1.0,1.0,1.0,0
lah2711,1.0,1.0,1.0,1.0,1.0,0
pvictorsalomon,,1.0,1.0,1.0,1.0,0
il_Conte78,,1.0,0.9158545834644101,0.909678758834858,0.9158545834644101,0.3087912314776009
martinagentil9,,1.0,1.0,1.0,1.0,0
ArthurRSob,,1.0,1.0,1.0,1.0,0
NFratoianni,,1.0,0.992364623917557,1.0,0.992364623917557,0.3817688041221512
dhlopez,,1.0,1.0,1.0,1.0,0
paolariccardi83,1.0,1.0,1.0,1.0,1.0,0
Franci_Bartali,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
cafedenocheAP,1.0,1.0,1.0,1.0,1.0,0
JBCPERU,1.0,1.0,1.0,1.0,1.0,0
colegiobioetica,1.0,1.0,1.0,1.0,1.0,0
carlospadua11,,1.0,1.0,1.0,1.0,0
Vannini2016,,0.9251320090903875,0.7475637503938255,1.0,0.7475637503938255,12.621812480308725
roxanapabla1,,1.0,1.0,1.0,1.0,0
cogio73,,1.0,1.0,1.0,1.0,0
StefaniaNonno,0.5905689872626149,0.9330068957476639,0.8341779916037333,0.7832196879478399,0.8835924436756986,5.018637786392932
isagasti,,1.0,1.0,1.0,1.0,0
riccio_echinus,0.7889970464212687,0.9394517660746423,0.8339139748411136,0.8968906159332438,0.886682870457878,0.5103872737682924
Nohemidfigueroa,,1.0,1.0,1.0,1.0,0
maru_tadeo,,1.0,1.0,1.0,1.0,0
ferne1908,1.0,1.0,1.0,1.0,1.0,0
JenniVirtanen,,1.0,1.0,1.0,1.0,0
inma1496,1.0,1.0,1.0,1.0,1.0,0
Carmen453,1.0,1.0,1.0,1.0,1.0,0
Trinida87046152,,1.0,1.0,1.0,1.0,0
ArabaFeni,,0.9591578386095221,0.9199419828513904,0.876185203949235,0.9199419828513904,2.1878389451077673
angela_roveda,-1.0,0.9678128683136531,0.8774851122089848,0.8480874859948305,0.922648990261319,3.728075213324422
macades564,1.0,1.0,1.0,1.0,1.0,0
smrf50,,1.0,1.0,1.0,1.0,0
giorgiogaias92,0.7952844936313075,0.8973076932171707,0.8927777631829273,0.8978406201267721,0.895042728200049,0.1398945963361542
antoniomichel25,1.0,1.0,1.0,1.0,1.0,0
FranceManto64,,1.0,1.0,1.0,1.0,0
mlFalcinelli,1.0,1.0,1.0,1.0,1.0,0
Mania48Mania53,,1.0,1.0,1.0,1.0,0
cominif,,0.9839064341568265,0.8774851122089848,0.8480874859948305,0.8774851122089848,1.4698813107077158
TizianadeFeo,,1.0,1.0,1.0,1.0,0
giobbeling,1.0,1.0,1.0,1.0,1.0,0
RobertoZucchi11,,1.0,1.0,1.0,1.0,0
Ghigliottina,,1.0,1.0,1.0,1.0,0
giulianofalco,,1.0,1.0,1.0,1.0,0
RamirezMariuxi,,1.0,1.0,1.0,1.0,0
NikiBarba,,0.6677583964361917,0.9205472419510409,0.7362428004388039,0.9205472419510409,9.215222075611852
BenecomuneNet,1.0,1.0,1.0,1.0,1.0,0
Mariaperezpere,,1.0,1.0,1.0,1.0,0
KDpuolue,1.0,1.0,1.0,1.0,1.0,0
chiara_amt,,1.0,1.0,1.0,1.0,0
paupulkkinen,,-1.0,1.0,1.0,1.0,0
MiyakeEau,0.5905692120172735,0.9553379305009191,1.0,-0.3333333333333333,0.9776689652504595,65.55011492918965
SergioLegram,,1.0,1.0,1.0,1.0,0
afdmd,1.0,1.0,1.0,1.0,1.0,0
agspagnolo,1.0,1.0,1.0,1.0,1.0,0
Pax_Liber,,1.0,1.0,1.0,1.0,0
Deputatipd,,1.0,1.0,0.2857142857142857,1.0,35.714285714285715
MediaNarodoweMN,,1.0,1.0,1.0,1.0,0
karmelafranga,,1.0,1.0,1.0,1.0,0
MireyaFitzger14,,1.0,1.0,1.0,1.0,0
SHIELD73,,1.0,1.0,1.0,1.0,0
sacchetico,,1.0,1.0,1.0,1.0,0
DorannaD,,0.8955729002895447,0.7114819730841977,0.948445307966622,0.7114819730841977,11.848166744121214
eucervo,,1.0,1.0,1.0,1.0,0
carrarofabio69,0.7858535531323783,0.9678128683136531,0.9183234081393232,1.0,0.9430681382264882,2.8465930886755917
NicoliniNadia,,1.0,0.31970317140621857,1.0,0.31970317140621857,34.01484142968907
SONOSOPHIA,,1.0,1.0,1.0,1.0,0
julianhh2001,1.0,1.0,1.0,1.0,1.0,0
MaterBi_it,,1.0,1.0,1.0,1.0,0
mortozombie,1.0,1.0,1.0,1.0,1.0,0
Madridasco1,,1.0,1.0,1.0,1.0,0
Mery01267484,1.0,1.0,0.9314402311199229,1.0,0.9657201155599615,1.7139942220019244
AversaSolidale,1.0,1.0,1.0,1.0,1.0,0
Gio_Orme,,1.0,1.0,1.0,1.0,0
kokeconde,1.0,1.0,1.0,1.0,1.0,0
asuddipaperino,0.7952844936313075,0.892622745978392,0.8060803861467599,0.5819538824839796,0.8493515660625759,13.369884178929814
CuadraUni,,1.0,1.0,1.0,1.0,0
VictorAurel,,1.0,0.0,-1.0,0.0,50.0
deiGuildiverni,,1.0,1.0,-1.0,1.0,100.0
anticonamurillo,1.0,1.0,1.0,1.0,1.0,0
mvf9283,,1.0,1.0,1.0,1.0,0
clarissa_gmai,0.8882112501280599,1.0,1.0,0.5,1.0,25.0
Maria_Piera,,1.0,1.0,1.0,1.0,0
hastaelmonyoooo,,1.0,1.0,1.0,1.0,0
GranujarOliver1,1.0,1.0,1.0,1.0,1.0,0
planetpaul65,,1.0,1.0,1.0,1.0,0
eli4008,,1.0,1.0,1.0,1.0,0
BonoraGabriella,,0.8259092881561844,0.8957108569565446,0.9318937467511814,0.8957108569565446,1.8091444897318398
efrantirise,,0.9614299492362871,0.9566893960447983,1.0,0.9566893960447983,2.165530197760085
P_OSCARG,,1.0,1.0,1.0,1.0,0
ADN_Bolivariano,,1.0,1.0,1.0,1.0,0
soalmila,1.0,1.0,1.0,1.0,1.0,0
LauraCarrese,1.0,1.0,0.75,1.0,0.875,6.25
Domingo_777,,1.0,1.0,1.0,1.0,0
SusanaGarbarin6,,1.0,1.0,1.0,1.0,0
ntoniom72,1.0,1.0,1.0,1.0,1.0,0
DaniloSpanu,,1.0,1.0,1.0,1.0,0
outsidersguia,1.0,1.0,1.0,1.0,1.0,0
Maddyosteo,,1.0,0.9314402311199229,0.7040816326530612,0.9314402311199229,11.367929923343084
lilasart,,0.8259092881561844,0.9652369523188482,0.8978406201267721,0.9652369523188482,3.369816609603804
RapoMarco,,1.0,1.0,1.0,1.0,0
DinamitaHumeda,,1.0,1.0,1.0,1.0,0
ricquattro,0.7764221520011908,0.9523415067285986,0.7288154724693666,0.6906718477997315,0.8405784895989826,7.495332089962559
maira_cedu,,1.0,1.0,1.0,1.0,0
drvigon,,1.0,1.0,1.0,1.0,0
fiordisale,1.0,1.0,1.0,1.0,1.0,0
lucapennati,1.0,1.0,1.0,1.0,1.0,0
Silviax14ok,,1.0,1.0,1.0,1.0,0
giulianofelluga,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
tenientenegro,,1.0,1.0,1.0,1.0,0
borghigiana,,1.0,0.0,0.0,0.0,0
labettyle_betty,,1.0,1.0,1.0,1.0,0
venezolanocomum,,1.0,1.0,1.0,1.0,0
MovimentoSEL,1.0,1.0,1.0,1.0,1.0,0
IARETUSA,1.0,1.0,1.0,1.0,1.0,0
uaarbologna,,1.0,1.0,1.0,1.0,0
SaloneEdSociale,,1.0,1.0,1.0,1.0,0
Andgasperini,,1.0,0.9174910467888562,1.0,0.9174910467888562,4.125447660557191
mgmalacrida,,0.9251320090903875,0.7475637503938255,1.0,0.7475637503938255,12.621812480308725
marlenasanta,,0.939451766080312,0.74026538123392,1.0,0.74026538123392,12.986730938303998
billa_silvia,,1.0,0.9860094351100139,1.0,0.9860094351100139,0.6995282444993034
RosalbaPerini,1.0,0.9761707533642994,0.8644077362346834,1.0,0.9202892447994914,3.985537760025432
Crazy_Med_,,1.0,1.0,1.0,1.0,0
stanzaselvaggia,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
gaejimmy,,1.0,1.0,1.0,1.0,0
massimo_avv,1.0,1.0,1.0,1.0,1.0,0
vnewsit,1.0,1.0,1.0,1.0,1.0,0
alzgdl,,1.0,1.0,1.0,1.0,0
Virus1979C,,0.9625660045418809,0.9358007963026307,1.0,0.9358007963026307,3.2099601848684656
egoJarp,,1.0,1.0,1.0,1.0,0
BrigitteRomano,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
BersaniLeda,,0.9251320090903875,0.7475637503938255,1.0,0.7475637503938255,12.621812480308725
nev_it,1.0,1.0,1.0,1.0,1.0,0
tereirodriguez,,1.0,1.0,1.0,1.0,0
Mundo_ECpe,1.0,1.0,1.0,1.0,1.0,0
Kokoomus_Hki,,1.0,1.0,1.0,1.0,0
Marilena_Vinci,,1.0,1.0,1.0,1.0,0
mariopreza7,1.0,1.0,1.0,1.0,1.0,0
EdiGirolami,,1.0,1.0,0.0,1.0,50.0
MirfetPiccolo,1.0,1.0,1.0,1.0,1.0,0
LaFrancaEffe,1.0,1.0,1.0,1.0,1.0,0
YoJoseA,,1.0,1.0,1.0,1.0,0
MatteoMainardi,1.0,1.0,0.8218619697631686,0.8605364352668967,0.9109309848815843,2.5197274807343795
horadeverdad,,1.0,1.0,1.0,1.0,0
elisabettafaval,,1.0,1.0,1.0,1.0,0
giraldo_ale,,1.0,1.0,1.0,1.0,0
roximom56,,1.0,1.0,1.0,1.0,0
FAnselmoLorenzo,,1.0,1.0,1.0,1.0,0
xabier2013,0.43467421131696427,0.4182607205589576,0.4283083925133721,0.125,0.4232845565361648,14.91422782680824
Orizzontiverdi,,1.0,1.0,1.0,1.0,0
VIGILGHUGO,1.0,1.0,1.0,1.0,1.0,0
rogofe47Chile,,1.0,1.0,1.0,1.0,0
simonaumberta,1.0,1.0,1.0,1.0,1.0,0
I_LOVE_RT_ALL,,1.0,1.0,1.0,1.0,0
ericcoacosta,1.0,1.0,1.0,1.0,1.0,0
avalbruccioli,1.0,1.0,0.8377000978875825,-1.0,0.9188500489437912,95.94250244718955
CallMePollyanne,,0.9251320090837617,0.7475637503932303,0.5664393758956797,0.7475637503932303,9.05621872487753
testamentobio,0.7952844936313075,0.9614739024858906,0.9307833441796663,0.963540716022531,0.9461286233327785,0.8706046344876262
OrsoBufalo,,-1.0,-1.0,-1.0,-1.0,0
menica2,,1.0,0.5,0.3333333333333333,0.5,8.333333333333334
Dantona2,,1.0,1.0,1.0,1.0,0
MagliocchettiM,,1.0,1.0,1.0,1.0,0
matteocannito,1.0,0.922980769912878,0.5643432714060861,0.12070687204974136,0.7436620206594821,31.147757430487033
silverio15,,1.0,1.0,1.0,1.0,0
mfasgiud,,0.9678128683136531,0.7151852100965672,0.5442624579844915,0.7151852100965672,8.546137605603787
pmurciasureste,,1.0,1.0,1.0,1.0,0
chiesa_stefano,,1.0,1.0,1.0,1.0,0
RaulFilosof,,1.0,1.0,1.0,1.0,0
Savelli_Antonio,0.5905692120172735,0.9553379305009191,0.9795547571093279,1.0,0.9674463438051235,1.6276828097438245
Minamarieke,,1.0,1.0,1.0,1.0,0
juansaesp,1.0,1.0,1.0,1.0,1.0,0
antonluca_cuoco,,1.0,1.0,1.0,1.0,0
